#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
3.09249997,2.50005722E-3,3.91442678E-4,4.98014124E-5,3.79555335E-4
3.09749985,2.49993801E-3,4.37831157E-4,4.90454186E-5,3.79555335E-4
3.10249996,2.50005722E-3,3.77497723E-4,4.66382116E-5,3.79555335E-4
3.10750008,2.49993801E-3,4.24640632E-4,5.15976244E-5,3.74337687E-4
3.11249995,2.50005722E-3,3.52938718E-4,5.00111528E-5,3.74337687E-4
3.11749983,2.49993801E-3,4.06224135E-4,5.02643888E-5,3.74337687E-4
3.12249994,2.50005722E-3,4.43341967E-4,5.04290765E-5,3.69215617E-4
3.12750006,2.50005722E-3,3.99788289E-4,5.02262192E-5,3.69215617E-4
3.13250017,2.49993801E-3,3.53181531E-4,4.78904476E-5,3.69215617E-4
3.13750005,2.50005722E-3,3.5032889E-4,5.1576164E-5,3.64186883E-4
3.14249992,2.49993801E-3,3.01796506E-4,4.55814625E-5,3.64186883E-4
3.14750004,2.50005722E-3,3.74893862E-4,4.45456353E-5,3.64186883E-4
3.15250015,2.49993801E-3,4.25019214E-4,5.38886852E-5,3.59249447E-4
3.15750003,2.50005722E-3,3.24975786E-4,4.57473252E-5,3.59249447E-4
3.1624999,2.49993801E-3,3.91550973E-4,5.05711432E-5,3.59249447E-4
3.16750002,2.50005722E-3,4.13242989E-4,4.97283654E-5,3.54401214E-4
3.17250013,2.49993801E-3,3.86402942E-4,4.89354679E-5,3.54401214E-4
3.17750001,2.50005722E-3,4.15637856E-4,4.62164426E-5,3.54401214E-4
3.18249989,2.49993801E-3,3.42825166E-4,4.25559156E-5,3.49640206E-4
3.1875,2.50005722E-3,3.56454577E-4,4.77229332E-5,3.49640206E-4
3.19250011,2.49993801E-3,3.84733517E-4,4.71684907E-5,3.49640206E-4
3.19749999,2.50005722E-3,4.12997295E-4,5.02848125E-5,3.44929402E-4
3.20249987,2.49993801E-3,3.36768338E-4,4.19215685E-5,3.44929402E-4
3.20749998,2.50005722E-3,3.71506001E-4,4.82944561E-5,3.44929402E-4
3.2125001,2.49993801E-3,3.47954367E-4,4.72072352E-5,3.40303231E-4
3.21749997,2.50005722E-3,2.79371947E-4,4.47819184E-5,3.40303231E-4
3.22249985,2.49993801E-3,3.88951186E-4,5.11634571E-5,3.40303231E-4
3.22749996,2.50005722E-3,4.31109656E-4,5.04550226E-5,3.35793826E-4
3.23250008,2.49993801E-3,3.13895434E-4,4.99041889E-5,3.35793826E-4
3.23749995,2.50005722E-3,3.36674508E-4,4.29930624E-5,3.35793826E-4
3.24249983,2.49993801E-3,3.39638791E-4,4.3826778E-5,3.31364048E-4
